,name,image_urls,quantity,currency,has_presale,presale_price,presale_date,starting_price,release_date,discord,twitter,website
39,Jelly Invaderz,"['https://upcoming.images.rarity.tools/jellyinvaderz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/jellyinvaderz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/jellyinvaderz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/jellyinvaderz_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/jellyinvaderz_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/jellyinvaderz_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/jellyinvaderz_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/jellyinvaderz_4?width=150&optimizer=image']",4242,ETH,False,,,,,KCEdyYWM4M,JellyInvaderz,https://jellyinvaderz.com
40,Sol Convicts,"['https://upcoming.images.rarity.tools/solconvicts_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/solconvicts_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/solconvicts_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/solconvicts_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/solconvicts_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/solconvicts_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/solconvicts_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/solconvicts_4?width=150&optimizer=image']",8500,SOL,False,,,,,2dtHzU3gXv,SolConvicts,https://www.solconvicts.com
41,Around The World,"['https://upcoming.images.rarity.tools/aroundtheworldnft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aroundtheworldnft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aroundtheworldnft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aroundtheworldnft_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aroundtheworldnft_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aroundtheworldnft_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aroundtheworldnft_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aroundtheworldnft_4?width=150&optimizer=image']",9770,ETH,False,,,,,x3eNUytEHg,NFTATW,https://riftvalleycollective.com/
42,Whaledrop NFTs,"['https://upcoming.images.rarity.tools/whaledropnfts_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/whaledropnfts_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/whaledropnfts_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/whaledropnfts_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/whaledropnfts_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/whaledropnfts_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/whaledropnfts_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/whaledropnfts_4?width=150&optimizer=image']",7777,ETH,False,,,,,RZdhqVYH,whaledropio?s=11&t=xMPU4455NKDRDTYZrQ9kcg,https://www.whaledrop.io
43,Lown Lions Club,"['https://upcoming.images.rarity.tools/lownlionsclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lownlionsclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lownlionsclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lownlionsclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lownlionsclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lownlionsclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lownlionsclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/lownlionsclub_4?width=150&optimizer=image']",333,SOL,True,0.5,,0.5,,b5b6DKKuaq,lownlionclub,http://lownlionsclub.com/
44,iNFiniTy ft. AZRAQ,"['https://upcoming.images.rarity.tools/infinityftazraq_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/infinityftazraq_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/infinityftazraq_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/infinityftazraq_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/infinityftazraq_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/infinityftazraq_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/infinityftazraq_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/infinityftazraq_4?width=150&optimizer=image']",342,ETH,False,,,,,KeGHXbKW4r,thebig_tweet,https://www.thebig.website/infinity-nft-collection
45,Greedy Gekko High Society,"['https://upcoming.images.rarity.tools/greedygekkohighsociety_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/greedygekkohighsociety_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/greedygekkohighsociety_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/greedygekkohighsociety_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/greedygekkohighsociety_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/greedygekkohighsociety_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/greedygekkohighsociety_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/greedygekkohighsociety_4?width=150&optimizer=image']",9999,ETH,False,,,,,ubwqS64v73,GreedyGekkoHS,https://www.greedygekkohighsociety.com
46,AlphaBatem,"['https://upcoming.images.rarity.tools/alphabatem_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alphabatem_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alphabatem_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alphabatem_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alphabatem_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alphabatem_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alphabatem_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/alphabatem_4?width=150&optimizer=image']",4250,,False,,,,,7xP6Bd9ydN ,alpha_batem,https://alphabatem.com/ 
47,Baller Ape Legends,"['https://upcoming.images.rarity.tools/ballerapelegends_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/ballerapelegends_1?width=150&optimizer=image']",10010,ETH,False,,,,,baller-ape-legends-club,ApeBaller,https://ballerapelegends.com
48,CryptoVibrantArrows,"['https://upcoming.images.rarity.tools/cryptovibrantarrows_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptovibrantarrows_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptovibrantarrows_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptovibrantarrows_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptovibrantarrows_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptovibrantarrows_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptovibrantarrows_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/cryptovibrantarrows_4?width=150&optimizer=image']",7777,ETH,True,0.0,,0.0,,,,
49,Duckbuddies,"['https://upcoming.images.rarity.tools/duckbuddies_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/duckbuddies_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/duckbuddies_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/duckbuddies_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/duckbuddies_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/duckbuddies_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/duckbuddies_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/duckbuddies_4?width=150&optimizer=image']",555,MATIC,False,,,,,GfAdjgFD74,Dockbuddies,http://theduckbuddies.tk/
50,Sticky DAO,"['https://upcoming.images.rarity.tools/stickydao_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/stickydao_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/stickydao_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/stickydao_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/stickydao_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/stickydao_3?width=150&optimizer=image']",8888,ETH,True,0.069,2022-04-15 00:00:00,0.069,2022-04-15 00:00:00,stickydao,stickydao,https://www.stickydao.com
51,The Tiger Clan,"['https://upcoming.images.rarity.tools/thetigerclan_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/thetigerclan_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/thetigerclan_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/thetigerclan_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/thetigerclan_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/thetigerclan_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/thetigerclan_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/thetigerclan_4?width=150&optimizer=image']",10000,ETH,True,0.15,2022-04-15 00:00:00,0.15,2022-04-15 00:00:00,jAqbvKjXK5,TigerClanNFT,https://www.thetigerclan.com/
52,Warriors Eagles,"['https://upcoming.images.rarity.tools/warriorseagles_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/warriorseagles_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/warriorseagles_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/warriorseagles_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/warriorseagles_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/warriorseagles_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/warriorseagles_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/warriorseagles_4?width=150&optimizer=image']",1500,MATIC,False,,,,,gcntHQMnFH,eagles_warriors,https://www.warriorseagles.com/
53,Little Ninja Snacks,"['https://upcoming.images.rarity.tools/littleninjasnacks_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/littleninjasnacks_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/littleninjasnacks_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/littleninjasnacks_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/littleninjasnacks_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/littleninjasnacks_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/littleninjasnacks_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/littleninjasnacks_4?width=150&optimizer=image']",250,ETH,False,,,,,AFEwGD4chr,LilNinjaSnacks,https://littleninjasnacks.com/
54,Mutant Squad,"['https://upcoming.images.rarity.tools/mutantsquad_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mutantsquad_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mutantsquad_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mutantsquad_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mutantsquad_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mutantsquad_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mutantsquad_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mutantsquad_4?width=150&optimizer=image']",8888,ETH,True,0.04,2022-04-16 08:00:00,0.04,2022-04-16 08:00:00,mutantsquad,MutantSquadNFT,https://mutantsquad.co
55,FunkoBits,"['https://upcoming.images.rarity.tools/funkobits_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkobits_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkobits_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkobits_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkobits_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkobits_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkobits_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkobits_4?width=150&optimizer=image']",9000,ETH,False,,,,,spwwYT7eVz,FunkoBits,https://funkobits.com/
56,Rhino Savanna,"['https://upcoming.images.rarity.tools/rhinosavanna_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rhinosavanna_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rhinosavanna_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rhinosavanna_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rhinosavanna_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rhinosavanna_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rhinosavanna_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/rhinosavanna_4?width=150&optimizer=image']",5999,SOL,False,,,,,RHINOSAVANNANFT,RHINOSAVANNANFT,https://www.rhinosavanna.earth
57,Manga Society,"['https://upcoming.images.rarity.tools/mangasociety_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mangasociety_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mangasociety_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mangasociety_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mangasociety_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mangasociety_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mangasociety_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mangasociety_4?width=150&optimizer=image']",5999,ETH,False,,,,,mangasociety,mangasocietynft,https://mangasociety.io
58,Mayhem Alumni's,"['https://upcoming.images.rarity.tools/mayhemalumnis_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemalumnis_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemalumnis_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemalumnis_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemalumnis_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemalumnis_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemalumnis_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mayhemalumnis_4?width=150&optimizer=image']",2000,ETH,True,0.03,2022-04-16 00:00:00,0.03,2022-04-16 00:00:00,M9J7hkERY5,mayhemalumnis?s=21,http://mayhemalumnis.com/
59,RELIX,"['https://upcoming.images.rarity.tools/relix_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/relix_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/relix_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/relix_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/relix_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/relix_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/relix_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/relix_4?width=150&optimizer=image']",234,ETH,False,,,,,GWXyrkW85e,wolfhouse_ny,https://wolfhouse.art
60,Waifu Harem Club,"['https://upcoming.images.rarity.tools/waifuharemclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/waifuharemclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/waifuharemclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/waifuharemclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/waifuharemclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/waifuharemclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/waifuharemclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/waifuharemclub_4?width=150&optimizer=image']",10000,ETH,False,,,,,waifuharemclub,AMV_Waifu_HC,https://www.waifuharem.club/
61,Delivery Stork Club,"['https://upcoming.images.rarity.tools/deliverystorkclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deliverystorkclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deliverystorkclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deliverystorkclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deliverystorkclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deliverystorkclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deliverystorkclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/deliverystorkclub_4?width=150&optimizer=image']",10000,MATIC,False,,,,,wchCkbUBhT,Stork_Club_NFT,https://deliverystork.club/
62,OutdoorKitties,"['https://upcoming.images.rarity.tools/outdoorkitties_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/outdoorkitties_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/outdoorkitties_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/outdoorkitties_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/outdoorkitties_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/outdoorkitties_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/outdoorkitties_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/outdoorkitties_4?width=150&optimizer=image']",5555,ETH,False,,,,,EQ8gD9c5Aw,OutdoorKitties,https://outdoorkitties.com/
63,Funky Dudes,"['https://upcoming.images.rarity.tools/funkydudes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkydudes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkydudes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkydudes_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkydudes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkydudes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkydudes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/funkydudes_4?width=150&optimizer=image']",333,SOL,False,,,,,H6qtz9y2Fy,FunkyDudesNFT,https://funkydudes.netlify.app/
64,Galactic Defenders,"['https://upcoming.images.rarity.tools/galacticdefenders_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/galacticdefenders_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/galacticdefenders_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/galacticdefenders_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/galacticdefenders_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/galacticdefenders_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/galacticdefenders_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/galacticdefenders_4?width=150&optimizer=image']",333,SOL,False,,,,,nXgvA9DzXQ,galactic_def,https://galacticdefenders.com/
65,Mighty Mutants,"['https://upcoming.images.rarity.tools/mightymutants_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mightymutants_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mightymutants_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mightymutants_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mightymutants_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mightymutants_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mightymutants_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/mightymutants_4?width=150&optimizer=image']",3333,ETH,True,0.0,,0.0,,gFZVusj6r4,mightymutantnft,https://www.mightymutants.com 
66,Doodle Slayer,"['https://upcoming.images.rarity.tools/doodleslayer_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/doodleslayer_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/doodleslayer_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/doodleslayer_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/doodleslayer_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/doodleslayer_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/doodleslayer_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/doodleslayer_4?width=150&optimizer=image']",5000,,True,,2022-04-17 10:23:00,,2022-04-17 10:23:00,PR7r8WEd5K,doodleslayernft,https://www.doodleslayernft.com/
67,Primitive Club,"['https://upcoming.images.rarity.tools/primitiveclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/primitiveclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/primitiveclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/primitiveclub_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/primitiveclub_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/primitiveclub_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/primitiveclub_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/primitiveclub_4?width=150&optimizer=image']",3333,ETH,False,,,,,RwKbhJWE3E,primitive_club,https://primitive.club/
68,Project Cygnus,"['https://upcoming.images.rarity.tools/projectcygnus_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/projectcygnus_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/projectcygnus_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/projectcygnus_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/projectcygnus_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/projectcygnus_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/projectcygnus_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/projectcygnus_4?width=150&optimizer=image']",2000,XTZ,False,,,,,cqQhERejDY,projectcygnus_,https://Projectcygnus.xyz
69,Heady Pipe Society,"['https://upcoming.images.rarity.tools/headypipesociety_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/headypipesociety_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/headypipesociety_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/headypipesociety_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/headypipesociety_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/headypipesociety_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/headypipesociety_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/headypipesociety_4?width=150&optimizer=image']",6000,ETH,False,,,,,headypipe,HeadyPipe,https://www.headypipesociety.com/
70,World Cup Apes,"['https://upcoming.images.rarity.tools/worldcupapes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/worldcupapes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/worldcupapes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/worldcupapes_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/worldcupapes_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/worldcupapes_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/worldcupapes_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/worldcupapes_4?width=150&optimizer=image']",5000,ETH,True,0.1,,0.1,,uRMMdaNKFv,Worldcupapes,https://worldcupapes.com/
71,Gorillas In the Bar,"['https://upcoming.images.rarity.tools/gorillasinthebar_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gorillasinthebar_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gorillasinthebar_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gorillasinthebar_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gorillasinthebar_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gorillasinthebar_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gorillasinthebar_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gorillasinthebar_4?width=150&optimizer=image']",7000,ETH,False,,,,,gorillas,GorillasInBar,https://gorillas.bar/
72,GYM RAT ELEPHANTS,"['https://upcoming.images.rarity.tools/gymratelephants_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gymratelephants_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gymratelephants_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gymratelephants_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gymratelephants_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gymratelephants_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gymratelephants_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/gymratelephants_4?width=150&optimizer=image']",9999,ETH,True,0.02,,0.02,,qpNedkn4D5,gymratelephants,https://www.gymratelephants.com/
73,iDreamer,"['https://upcoming.images.rarity.tools/idreamer_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/idreamer_4?width=150&optimizer=image']",3333,ETH,True,,2022-04-18 00:00:00,,2022-04-18 00:00:00,impermanent-digital,idreamerNFT,https://idreamer.xyz
74,Animfers,"['https://upcoming.images.rarity.tools/animfers_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/animfers_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/animfers_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/animfers_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/animfers_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/animfers_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/animfers_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/animfers_4?width=150&optimizer=image']",999,ETH,True,,2022-04-18 13:00:00,,2022-04-18 13:00:00,CT9kMzYUKD,animfers,https://animfers.com/
75,MetaF1Club,"['https://upcoming.images.rarity.tools/metaf1club_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaf1club_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaf1club_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaf1club_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaf1club_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaf1club_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaf1club_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/metaf1club_4?width=150&optimizer=image']",10250,ETH,False,,,,,MetaF1Club,metaf1club,https://metaf1club.com/
76,Apes of Space VX,"['https://upcoming.images.rarity.tools/aosvx_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_4?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_1?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_2?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_3?width=150&optimizer=image', 'https://upcoming.images.rarity.tools/aosvx_4?width=150&optimizer=image']",7777,ETH,True,0.08,2022-04-18 00:00:00,0.08,2022-04-18 00:00:00,rRrnHCQsvn,apesofspace_nft,https://apesofspace.com/
